onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.03859	0.994739	1	1	0.784978	0.284978	1.264607	2	2	1
4.46494	0.994739	0	2	0.741024	0.241024	1.15125	1	1	1
6.747567	0.994739	0	3	0.698933	0.198933	1.130744	1	1	1
9.011079000000001	0.994739	0	4	0.6624060000000001	0.162406	1.155796	1	1	1
11.337889	0.994739	1	5	0.63237	0.13237	1.070375	2	2	1
13.562752	0.994739	1	6	0.60844	0.10844	1.212647	2	2	1
15.930374	0.994739	0	7	0.589616	0.089616	1.197198	1	1	1
18.267185	0.994739	0	8	0.573843	0.07384300000000001	1.099993	1	1	1
20.51583	0.994739	0	9	0.562462	0.062462	1.028083	1	1	1
22.685179	0.994739	1	10	0.55236	0.05236	1.112783	2	2	1
24.952365	0.994739	0	11	0.544773	0.044773	1.024466	1	1	1
27.114481	0.994739	0	12	0.5384910000000001	0.038491	1.07697	1	1	1
29.300256	0.994739	1	13	0.532738	0.032738	1.236079	2	1	0
31.661454	0.994739	0	14	0.54621	0.04621	0.853109	1	1	1
33.650387	0.994739	0	15	0.540214	0.040214	0.966903	1	1	1
35.771058	0.994739	1	16	0.5347150000000001	0.034715	1.14885	2	1	0
38.058832	0.994739	0	17	0.547596	0.047596	0.845031	1	1	1
40.035467	0.994739	0	18	0.541858	0.041858	1.107619	1	1	1
42.266576	0.994739	1	19	0.536589	0.036589	0.907585	2	2	1
44.33902	0.994739	0	20	0.531815	0.031815	1.051956	1	1	1
46.530302	0.994739	0	21	0.527246	0.027246	0.97407	1	1	1
48.633822	0.994739	0	22	0.523595	0.023595	1.064617	1	1	1
50.81752	0.994739	1	23	0.52096	0.02096	1.149923	2	1	0
53.096235	0.994739	1	24	0.529647	0.029647	1.126084	2	2	1
55.362559	0.994739	1	25	0.525366	0.025366	1.077039	2	1	0
57.587677	0.994739	1	26	0.536208	0.036208	1.121834	2	2	1
59.859157	0.994739	0	27	0.531917	0.031917	1.043385	1	1	1
62.033985	0.994739	1	28	0.527775	0.027775	1.165427	2	1	0
64.329441	0.994739	0	29	0.538235	0.038235	1.093493	1	1	1
66.546612	0.994739	0	30	0.533942	0.033942	1.034997	1	1	1
68.70608900000001	0.994739	0	31	0.5299430000000001	0.029943	1.077571	1	1	1
70.92458600000001	0.994739	1	32	0.526044	0.026044	1.146798	2	1	0
73.202545	0.994739	1	33	0.535979	0.035979	-73.202545	2	0	0
76.199465	0.994739	0	34	0.546018	0.046018	1.008791	1	1	1
78.346863	0.994739	1	35	0.541716	0.041716	1.179138	2	2	1
80.67393199999999	0.994739	1	36	0.537672	0.037672	1.037061	2	1	0
82.850691	0.994739	0	37	0.549228	0.049228	1.019219	1	1	1
85.019104	0.994739	1	38	0.544969	0.044969	1.147733	2	1	0
87.28831700000001	0.994739	1	39	0.558432	0.058432	1.07451	2	2	1
89.532764	0.994739	0	40	0.552912	0.052912	1.058258	1	1	1
91.731454	0.994739	1	41	0.548058	0.048058	1.162259	2	2	1
94.02693600000001	0.994739	1	42	0.544119	0.044119	1.158263	2	2	1
96.322069	0.994739	0	43	0.540411	0.040411	0.955681	1	1	1
98.41052999999999	0.994739	1	44	0.536878	0.036878	1.052999	2	1	0
100.602475	0.994739	0	45	0.5454599999999999	0.04546	1.405129	1	1	1
103.139094	0.994739	0	46	0.5418539999999999	0.041854	1.100463	1	1	1
105.386295	0.994739	1	47	0.538423	0.038423	0.9893960000000001	2	1	0
107.498133	0.994739	1	48	0.548324	0.048324	1.051542	2	2	1
109.699451	0.994739	1	49	0.54475	0.04475	1.186438	2	1	0
112.009377	0.994739	0	50	0.555989	0.055989	1.133573	1	1	1
114.269528	0.994739	1	51	0.55136	0.05136	1.402065	2	1	0
116.809793	0.994739	0	52	0.563406	0.063406	0.978941	1	1	1
118.932757	0.994739	1	53	0.558866	0.058866	0.994663	2	1	0
121.074518	0.994739	0	54	0.570166	0.07016600000000001	1.037219	1	1	1
123.228169	0.994739	0	55	0.56569	0.06569	0.875986	1	1	1
125.250926	0.994739	1	56	0.561376	0.061376	0.947812	2	2	1
127.330491	0.994739	1	57	0.557245	0.057245	1.108792	2	2	1
129.546921	0.994739	1	58	0.553128	0.053128	1.252637	2	2	1
131.922745	0.994739	0	59	0.549213	0.049213	1.019981	1	1	1
134.067091	0.994739	1	60	0.546109	0.046109	1.026829	2	1	0
