onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.018638	0.999819	0	1	0.784978	0.284978	1.175232	1	1	1
4.330534	0.999796	0	2	0.741024	0.241024	0.857565	1	1	1
6.331256	0.999773	0	3	0.698933	0.198933	0.848643	1	1	1
8.333575	0.9997509999999999	0	4	0.6624060000000001	0.162406	0.821434	1	1	1
10.327787	0.9997509999999999	0	5	0.63237	0.13237	0.860549	1	1	1
12.33537	0.999728	0	6	0.60844	0.10844	0.867773	1	1	1
14.33575	0.999728	1	7	0.589616	0.089616	0.660972	2	2	1
16.157807	0.999728	1	8	0.573843	0.07384300000000001	0.7678120000000001	2	2	1
18.061539	0.999728	1	9	0.562462	0.062462	0.6618039999999999	2	1	0
19.845958	0.999728	0	10	0.591181	0.091181	0.632816	1	1	1
21.583016	0.999728	0	11	0.576762	0.076762	0.661803	1	1	1
23.349478	0.999728	0	12	0.56597	0.06597	0.839273	1	1	1
25.302044	0.999728	0	13	0.556409	0.056409	0.710777	1	1	1
27.158186	0.999728	1	14	0.548266	0.048266	0.691757	2	2	1
29.014854	0.999728	0	15	0.5422670000000001	0.042267	0.709205	1	1	1
30.837865	0.999728	1	16	0.536782	0.036782	0.667751	2	2	1
32.622595	0.999728	0	17	0.531833	0.031833	0.717323	1	1	1
34.477861	0.999728	0	18	0.52711	0.02711	0.72932	1	1	1
36.335766	0.999728	1	19	0.52343	0.02343	0.612065	2	1	0
38.061882	0.999728	1	20	0.534125	0.034125	0.512759	2	2	1
39.717417	0.999728	1	21	0.529554	0.029554	0.6385150000000001	2	2	1
41.508899	0.999728	1	22	0.525141	0.025141	0.759315	2	2	1
43.423623	0.999728	1	23	0.52236	0.02236	0.716332	2	2	1
45.277186	0.999728	0	24	0.519865	0.019865	0.67835	1	2	0
47.078133	0.999728	0	25	0.527595	0.027595	0.981783	1	2	0
49.229005	0.999728	1	26	0.538355	0.038355	0.646155	2	1	0
51.007032	0.999728	0	27	0.5521430000000001	0.052143	0.845055	1	2	0
52.998769	0.999728	0	28	0.5694709999999999	0.069471	0.6767879999999999	1	2	0
54.836642	0.999728	0	29	0.59256	0.09256	0.545024	1	1	1
56.5185	0.999728	1	30	0.583448	0.08344799999999999	0.525245	2	2	1
58.188434	0.999728	1	31	0.574892	0.074892	0.62537	2	2	1
59.984517	0.999728	1	32	0.5682700000000001	0.06827	0.658114	2	2	1
61.776203	0.999728	1	33	0.56206	0.06206	0.612462	2	2	1
63.574115	0.999728	1	34	0.556264	0.056264	0.493797	2	2	1
65.23772	0.999728	0	35	0.550576	0.050576	0.773382	1	2	0
67.16632199999999	0.999728	1	36	0.56523	0.06523	0.788608	2	2	1
69.093833	0.999728	0	37	0.559578	0.059578	0.686487	1	1	1
70.91921600000001	0.999728	1	38	0.554225	0.054225	1.011344	2	1	0
73.063705	0.999728	0	39	0.567943	0.067943	0.412313	1	2	0
74.66141	0.999728	0	40	0.585557	0.08555699999999999	0.702987	1	2	0
76.52773999999999	0.999728	1	41	0.603768	0.103768	0.611065	2	1	0
78.252213	0.9997509999999999	1	42	0.626422	0.126422	0.79297	2	2	1
80.16845000000001	0.999728	1	43	0.617677	0.117677	0.667595	2	2	1
81.975807	0.999728	0	44	0.6096200000000001	0.10962	0.807281	1	1	1
83.90997400000001	0.999728	0	45	0.601924	0.101924	0.732737	1	1	1
85.75758399999999	0.999728	0	46	0.595387	0.095387	0.685911	1	1	1
87.580761	0.999728	1	47	0.5895089999999999	0.08950900000000001	0.621965	2	2	1
89.350266	0.999728	1	48	0.583832	0.083832	0.669099	2	2	1
91.165785	0.999728	1	49	0.578341	0.07834099999999999	0.686828	2	2	1
92.998221	0.999728	1	50	0.573254	0.073254	0.565507	2	2	1
94.727648	0.999728	1	51	0.56899	0.06899	0.556789	2	2	1
96.446468	0.999728	1	52	0.564902	0.064902	0.541889	2	2	1
98.149908	0.999728	0	53	0.560929	0.060929	0.646252	1	1	1
99.933183	0.999728	1	54	0.557097	0.057097	0.566672	2	1	0
101.645802	0.999728	1	55	0.567018	0.06701799999999999	0.485439	2	2	1
103.302879	0.999728	0	56	0.563209	0.063209	0.612753	1	1	1
105.046468	0.999728	0	57	0.55948	0.05948	0.725111	1	1	1
106.908337	0.999728	0	58	0.555851	0.055851	0.615861	1	1	1
108.678871	0.999728	1	59	0.552196	0.052196	0.6934979999999999	2	2	1
110.52503	0.999728	0	60	0.548829	0.048829	0.616326	1	1	1
