onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.020588	0.994739	1	1	0.784978	0.284978	1.107827	2	2	1
4.255841	0.994739	0	2	0.741024	0.241024	1.013752	1	1	1
6.390497	0.994739	1	3	0.698933	0.198933	1.168184	2	2	1
8.698729999999999	0.994739	1	4	0.6624060000000001	0.162406	1.363331	2	2	1
11.209742	0.994739	1	5	0.63237	0.13237	1.188907	2	2	1
13.521749	0.994739	0	6	0.60844	0.10844	1.228678	1	1	1
15.849869	0.994739	1	7	0.589616	0.089616	1.323964	2	2	1
18.290427	0.994739	1	8	0.573843	0.07384300000000001	1.252824	2	2	1
20.641576	0.994739	0	9	0.562462	0.062462	1.094025	1	1	1
22.849887	0.994739	1	10	0.55236	0.05236	1.372528	2	1	0
25.33803	0.994739	0	11	0.577732	0.077732	1.17229	1	1	1
27.625436	0.994739	0	12	0.5665519999999999	0.066552	1.116644	1	1	1
29.833751	0.994739	0	13	0.556832	0.056832	1.141684	1	1	1
32.065786	0.994739	1	14	0.54849	0.04849	1.380743	2	1	0
34.562033	0.994739	0	15	0.570192	0.070192	1.04505	1	1	1
36.730231	0.994739	1	16	0.56108	0.06108	1.277213	2	2	1
39.106635	0.994739	0	17	0.55281	0.05281	1.123313	1	1	1
41.335896	0.994739	0	18	0.546194	0.046194	0.9909019999999999	1	1	1
43.433809	0.994739	0	19	0.540779	0.040779	1.213155	1	1	1
45.743919	0.994739	1	20	0.535771	0.035771	1.526824	2	2	1
48.393607	0.994739	0	21	0.531199	0.031199	1.100472	1	1	1
50.586144	0.994739	0	22	0.5268	0.0268	1.115925	1	1	1
52.801846	0.994739	0	23	0.5233989999999999	0.023399	1.141421	1	1	1
55.034143	0.994739	1	24	0.520844	0.020844	1.404536	2	1	0
57.554136	0.994739	0	25	0.529183	0.029183	0.964009	1	1	1
59.649694	0.994739	0	26	0.525043	0.025043	1.116878	1	1	1
61.874991	0.994739	0	27	0.522429	0.022429	1.41917	1	1	1
64.38573700000001	0.994739	1	28	0.520044	0.020044	1.373301	2	2	1
66.88198199999999	0.994739	1	29	0.517837	0.017837	1.709418	2	2	1
69.70607	0.994739	0	30	0.515778	0.015778	1.220046	1	1	1
72.025395	0.994739	1	31	0.513841	0.013841	1.044703	2	1	0
74.16952499999999	0.994739	0	32	0.519348	0.019348	1.132168	1	1	1
76.401898	0.994739	0	33	0.517263	0.017263	1.116802	1	1	1
78.60300599999999	0.994739	1	34	0.515306	0.015306	1.283079	2	2	1
81.002252	0.994739	1	35	0.5134570000000001	0.013457	1.500223	2	2	1
83.625614	0.994739	0	36	0.511697	0.011697	1.461235	1	2	0
86.207915	0.994739	0	37	0.515934	0.015934	1.214241	1	1	1
88.530109	0.994739	1	38	0.5141019999999999	0.014102	1.125082	2	1	0
90.75564199999999	0.994739	0	39	0.519332	0.019332	1.081935	1	1	1
92.929969	0.994739	1	40	0.517369	0.017369	1.11785	2	1	0
95.145895	0.994739	0	41	0.522918	0.022918	1.12433	1	1	1
97.361829	0.994739	1	42	0.5207850000000001	0.020785	1.213615	2	2	1
99.690096	0.994739	1	43	0.518794	0.018794	1.276172	2	1	0
102.05863	0.994739	1	44	0.52441	0.02441	1.203918	2	1	0
104.360199	0.994739	0	45	0.532855	0.032855	1.160086	1	1	1
106.610538	0.994739	1	46	0.52956	0.02956	1.451846	2	1	0
109.178473	0.994739	1	47	0.537987	0.037987	1.156133	2	1	0
111.433577	0.994739	1	48	0.5480699999999999	0.04807	1.420533	2	2	1
113.977947	0.994739	1	49	0.54443	0.04443	1.331137	2	2	1
116.417832	0.994739	1	50	0.540988	0.040988	1.611877	2	2	1
119.146163	0.994739	0	51	0.537698	0.037698	1.179864	1	1	1
121.449593	0.994739	1	52	0.534518	0.034518	1.339572	2	2	1
123.897695	0.994739	0	53	0.531485	0.031485	1.165197	1	1	1
126.179722	0.994739	0	54	0.528483	0.028483	1.291178	1	1	1
128.57052	0.994739	1	55	0.525488	0.025488	1.195672	2	1	0
130.882261	0.994739	0	56	0.5332750000000001	0.033275	1.124282	1	1	1
133.105987	0.994739	0	57	0.530361	0.030361	1.070365	1	1	1
135.274228	0.994739	1	58	0.527463	0.027463	1.134029	2	1	0
137.49919	0.994739	1	59	0.534975	0.034975	1.33869	2	2	1
139.94575	0.994739	0	60	0.532142	0.032142	1.12435	1	1	1
