onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.018271	0.999819	0	1	0.784978	0.284978	1.018707	1	1	1
4.166639	0.999796	1	2	0.741024	0.241024	0.936064	2	2	1
6.221918	0.999773	0	3	0.698933	0.198933	0.904595	1	1	1
8.259726000000001	0.9997509999999999	0	4	0.6624060000000001	0.162406	0.898883	1	1	1
10.304368	0.9997509999999999	0	5	0.63237	0.13237	0.868957	1	1	1
12.320259	0.999728	1	6	0.60844	0.10844	0.862747	2	2	1
14.319379	0.999728	1	7	0.589616	0.089616	1.150597	2	2	1
16.600603	0.999728	0	8	0.573843	0.07384300000000001	0.996838	1	1	1
18.727469	0.999728	1	9	0.562462	0.062462	1.198521	2	2	1
21.088166	0.999728	1	10	0.55236	0.05236	1.005465	2	2	1
23.248088	0.999728	1	11	0.544773	0.044773	0.822542	2	2	1
25.240984	0.999728	1	12	0.5384910000000001	0.038491	0.861492	2	2	1
27.256142	0.999728	0	13	0.532738	0.032738	0.8538210000000001	1	1	1
29.248502	0.999728	0	14	0.527527	0.027527	0.909403	1	1	1
31.304304	0.999728	0	15	0.523448	0.023448	0.990863	1	1	1
33.440199	0.999728	0	16	0.520571	0.020571	1.029879	1	1	1
35.600314	0.999728	1	17	0.51796	0.01796	0.861724	2	1	0
37.640106	0.999728	0	18	0.525226	0.025226	0.758266	1	1	1
39.568297	0.999728	0	19	0.522226	0.022226	0.925984	1	1	1
41.655043	0.999728	0	20	0.51958	0.01958	1.151906	1	2	0
43.944611	0.999728	0	21	0.527764	0.027764	1.261188	1	2	0
46.343126	0.999728	1	22	0.539403	0.039403	1.069829	2	2	1
48.550527	0.999728	0	23	0.534516	0.034516	0.887171	1	1	1
50.607112	0.999728	0	24	0.53003	0.03003	0.7909929999999999	1	1	1
52.536118	0.999728	0	25	0.525698	0.025698	0.789891	1	1	1
54.464287	0.999728	1	26	0.522744	0.022744	0.9273	2	1	0
56.558627	0.999728	0	27	0.532296	0.032296	0.7912169999999999	1	1	1
58.478961	0.999728	1	28	0.528105	0.028105	1.157947	2	2	1
60.767924	0.999728	0	29	0.524354	0.024354	1.180959	1	1	1
63.072699	0.999728	0	30	0.521828	0.021828	0.805681	1	1	1
65.007397	0.999728	1	31	0.519506	0.019506	1.0462	2	1	0
67.18357399999999	0.999728	1	32	0.526427	0.026427	0.928193	2	2	1
69.26315	0.999728	1	33	0.5233950000000001	0.023395	1.487424	2	2	1
71.90454200000001	0.999728	1	34	0.521034	0.021034	1.141087	2	2	1
74.183781	0.999728	1	35	0.518848	0.018848	1.165781	2	2	1
76.510604	0.999728	1	36	0.516809	0.016809	1.510407	2	2	1
79.175755	0.999728	1	37	0.514892	0.014892	1.365471	2	2	1
81.704915	0.999728	0	38	0.513077	0.013077	1.388435	1	1	1
84.240315	0.999728	0	39	0.511345	0.011345	1.477816	1	2	0
86.84722600000001	0.999728	1	40	0.515522	0.015522	1.214495	2	1	0
89.198646	0.999728	1	41	0.520917	0.020917	1.14262	2	2	1
91.496385	0.999728	1	42	0.518867	0.018867	1.45445	2	1	0
94.12809300000001	0.999728	1	43	0.524633	0.024633	1.022699	2	1	0
96.28795	0.999728	1	44	0.533434	0.033434	1.062898	2	2	1
98.487482	0.999728	1	45	0.53002	0.03002	1.029709	2	2	1
100.648271	0.999728	1	46	0.526655	0.026655	1.084995	2	2	1
102.84769	0.999728	1	47	0.523865	0.023865	0.919042	2	1	0
104.903126	0.999728	1	48	0.531993	0.031993	1.085878	2	2	1
107.135875	0.999728	0	49	0.528731	0.028731	0.949839	1	1	1
109.257162	0.999728	0	50	0.525496	0.025496	1.172912	1	2	0
111.576419	0.999728	1	51	0.533863	0.033863	1.037059	2	2	1
113.766602	0.999728	1	52	0.530697	0.030697	1.192453	2	1	0
116.095687	0.999728	0	53	0.538791	0.038791	1.142265	1	1	1
118.375945	0.999728	0	54	0.535556	0.035556	1.094938	1	1	1
120.591915	0.999728	0	55	0.532485	0.032485	1.446625	1	1	1
123.191126	0.999728	0	56	0.529456	0.029456	1.11268	1	2	0
125.438723	0.999728	0	57	0.537245	0.037245	1.125706	1	2	0
127.71139	0.999728	0	58	0.54498	0.04498	1.350811	1	1	1
130.192265	0.999728	0	59	0.541766	0.041766	1.101584	1	1	1
132.447885	0.999728	1	60	0.538687	0.038687	1.181998	2	2	1
