onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.017397	0.999819	0	1	0.784978	0.284978	1.139428	1	1	1
4.245452	0.999796	1	2	0.741024	0.241024	1.013698	2	2	1
6.388792	0.999773	0	3	0.698933	0.198933	1.069072	1	1	1
8.590989	0.9997509999999999	1	4	0.6624060000000001	0.162406	1.100216	2	2	1
10.851934	0.9997509999999999	0	5	0.63237	0.13237	1.127867	1	1	1
13.100621	0.999728	0	6	0.60844	0.10844	1.13333	1	1	1
15.349516	0.999728	1	7	0.589616	0.089616	1.03757	2	2	1
17.525054	0.999728	0	8	0.573843	0.07384300000000001	1.062958	1	1	1
19.72016	0.999728	0	9	0.562462	0.062462	0.939262	1	1	1
21.789317	0.999728	0	10	0.55236	0.05236	0.909416	1	1	1
23.845897	0.999728	1	11	0.544773	0.044773	0.981024	2	2	1
25.950587	0.999728	0	12	0.5384910000000001	0.038491	1.132646	1	2	0
28.214541	0.999728	0	13	0.557435	0.057435	1.013353	1	1	1
30.35805	0.999728	1	14	0.548845	0.048845	1.013963	2	2	1
32.48483	0.999728	1	15	0.542674	0.042674	1.438028	2	1	0
35.02913	0.999728	1	16	0.561962	0.061962	1.030674	2	2	1
37.197296	0.999728	1	17	0.553518	0.053518	1.404224	2	2	1
39.725707	0.999728	1	18	0.546606	0.046606	0.996953	2	2	1
41.853203	0.999728	0	19	0.541085	0.041085	1.342139	1	1	1
44.31656	0.999728	1	20	0.535992	0.035992	1.335428	2	2	1
46.764707	0.999728	0	21	0.531353	0.031353	1.750134	1	1	1
49.637253	0.999728	1	22	0.526898	0.026898	1.029807	2	2	1
51.788853	0.999728	0	23	0.523434	0.023434	1.38104	1	1	1
54.276362	0.999728	1	24	0.520855	0.020855	1.215488	2	2	1
56.621812	0.999728	1	25	0.518487	0.018487	1.197417	2	2	1
58.949956	0.999728	1	26	0.516293	0.016293	1.485985	2	2	1
61.550595	0.999728	1	27	0.514242	0.014242	1.317888	2	1	0
63.988648	0.999728	0	28	0.5200399999999999	0.02004	1.286955	1	1	1
66.41373	0.999728	0	29	0.517817	0.017817	1.629578	1	2	0
69.158655	0.999728	0	30	0.524034	0.024034	1.733815	1	2	0
72.004892	0.999728	1	31	0.533685	0.033685	1.221407	2	2	1
74.37226699999999	0.999728	1	32	0.529759	0.029759	1.526362	2	2	1
77.045581	0.999728	0	33	0.525925	0.025925	1.247432	1	1	1
79.42983099999999	0.999728	0	34	0.523136	0.023136	1.25369	1	1	1
81.805609	0.999728	0	35	0.520842	0.020842	1.110295	1	2	0
84.061582	0.999728	0	36	0.528186	0.028186	1.053226	1	1	1
86.236107	0.999728	0	37	0.524685	0.024685	1.527025	1	2	0
88.885952	0.999728	1	38	0.533926	0.033926	1.470843	2	2	1
91.478264	0.999728	0	39	0.530324	0.030324	1.069157	1	1	1
93.66334500000001	0.999728	0	40	0.526788	0.026788	0.964531	1	1	1
95.757496	0.999728	0	41	0.523856	0.023856	1.053645	1	1	1
97.940967	0.999728	0	42	0.521653	0.021653	1.398471	1	1	1
100.454283	0.999728	1	43	0.519603	0.019603	1.356551	2	2	1
102.93225	0.999728	0	44	0.5176809999999999	0.017681	1.791085	1	2	0
105.836649	0.999728	0	45	0.5231209999999999	0.023121	1.247008	1	2	0
108.221709	0.999728	1	46	0.530938	0.030938	1.245855	2	2	1
110.629598	0.999728	1	47	0.52766	0.02766	1.221914	2	2	1
113.006666	0.999728	1	48	0.524591	0.024591	1.261794	2	2	1
115.397592	0.999728	0	49	0.522465	0.022465	1.523979	1	2	0
118.054517	0.999728	0	50	0.52967	0.02967	1.251125	1	1	1
120.437067	0.999728	1	51	0.526518	0.026518	1.143475	2	2	1
122.700533	0.999728	1	52	0.5238969999999999	0.023897	1.014614	2	1	0
124.836999	0.999728	1	53	0.531574	0.031574	1.21476	2	2	1
127.172434	0.999728	1	54	0.528521	0.028521	1.177506	2	2	1
129.479909	0.999728	1	55	0.525477	0.025477	0.9324	2	2	1
131.549977	0.999728	0	56	0.523271	0.023271	1.173291	1	1	1
133.837836	0.999728	0	57	0.5213449999999999	0.021345	1.396979	1	2	0
136.365665	0.999728	1	58	0.527471	0.027471	1.133622	2	2	1
138.636148	0.999728	1	59	0.52467	0.02467	1.141979	2	1	0
140.893334	0.999728	1	60	0.532213	0.032213	1.197749	2	2	1
