onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.012859	1.00565	0	1	0.784978	0.284978	0.724375	1	1	1
4.03541	0.993471	0	2	0.741024	0.241024	0.79321	1	1	1
6.041642	1.003958	0	3	0.698933	0.198933	0.804132	1	1	1
8.053881000000001	0.992672	0	4	0.6624060000000001	0.162406	0.54174	2	2	1
10.081835	0.9966930000000001	0	5	0.63237	0.13237	0.74765	2	2	1
12.081969	0.998073	0	6	0.60844	0.10844	0.8657589999999999	2	2	1
14.083423	0.9993339999999999	0	7	0.589616	0.089616	1.252406	1	1	1
16.420968	0.996517	0	8	0.573843	0.07384300000000001	0.765015	2	2	1
18.422912	1.005737	0	9	0.562462	0.062462	0.756038	1	1	1
20.432007	0.99827	0	10	0.55236	0.05236	0.848616	1	1	1
22.434739	0.994997	0	11	0.544773	0.044773	0.8287600000000001	2	1	0
24.43436	0.994664	0	12	0.566934	0.06693399999999999	0.579786	2	2	1
26.432973	0.995571	0	13	0.557131	0.057131	1.033528	2	2	1
28.571167	0.992938	0	14	0.548666	0.048666	0.745637	2	2	1
30.574908	0.99016	0	15	0.54254	0.04254	0.675941	1	1	1
32.568459	0.998842	0	16	0.536955	0.036955	0.833687	2	2	1
34.574147	1.004669	0	17	0.531928	0.031928	0.804719	1	2	0
36.582263	0.99643	0	18	0.544306	0.044306	0.813227	1	1	1
38.582111	0.996566	0	19	0.538916	0.038916	0.648483	2	2	1
40.582062	0.998073	0	20	0.533914	0.033914	0.998404	1	1	1
42.606367	0.991126	0	21	0.529325	0.029325	0.9980869999999999	1	1	1
44.705968	0.992599	0	22	0.524931	0.024931	0.694784	1	1	1
46.702621	0.997586	0	23	0.5222020000000001	0.022202	0.517931	2	2	1
48.703868	1.008199	0	24	0.51971	0.01971	0.575313	1	2	0
50.715412	0.997959	0	25	0.527362	0.027362	0.665201	1	2	0
52.719011	0.994829	0	26	0.538162	0.038162	0.71166	2	2	1
54.719291	0.994543	0	27	0.533712	0.033712	0.744987	2	2	1
56.719181	0.993017	0	28	0.529578	0.029578	0.761571	2	2	1
58.715527	0.999251	0	29	0.525555	0.025555	0.452812	1	1	1
60.718273	1.000701	0	30	0.522805	0.022805	0.752738	1	2	0
62.724448	1.004108	0	31	0.5317809999999999	0.031781	0.704736	1	2	0
64.731938	0.996621	0	32	0.541848	0.041848	0.730889	1	1	1
66.73201299999999	0.9966429999999999	0	33	0.537642	0.037642	0.646737	2	2	1
68.732072	0.996637	0	34	0.533647	0.033647	0.846714	2	2	1
70.732056	0.998237	0	35	0.529897	0.029897	0.7834100000000001	1	1	1
72.73516100000001	0.997888	0	36	0.526223	0.026223	0.617549	2	2	1
74.738372	0.995231	0	37	0.52341	0.02341	0.64782	2	2	1
76.737194	1.009976	0	38	0.5211710000000001	0.021171	1.010277	1	2	0
78.795579	0.999989	0	39	0.528423	0.028423	1.036974	2	1	0
80.946197	0.999846	0	40	0.537504	0.037504	0.7844139999999999	2	2	1
82.950265	0.996433	0	41	0.533863	0.033863	0.763452	1	2	0
84.95169199999999	0.9937319999999999	0	42	0.542764	0.042764	0.793998	2	2	1
86.94884399999999	0.998017	0	43	0.539075	0.039075	0.567787	2	1	0
88.950262	1.000373	0	44	0.5496529999999999	0.049653	0.6528080000000001	2	2	1
90.95602	1.006221	0	45	0.545778	0.045778	0.723078	2	2	1
92.965593	0.996464	0	46	0.542138	0.042138	0.996618	2	2	1
94.986114	0.994366	0	47	0.53868	0.03868	0.878363	2	2	1
96.98587999999999	0.993833	0	48	0.5353560000000001	0.035356	0.744211	1	2	0
98.984774	0.995409	0	49	0.543505	0.043505	0.82817	2	1	0
100.985487	0.995106	0	50	0.554464	0.054464	0.796688	2	2	1
102.984672	0.999165	0	51	0.549821	0.049821	0.999448	1	1	1
105.058905	0.992742	0	52	0.546298	0.046298	0.563819	1	1	1
107.054989	1.007236	0	53	0.542972	0.042972	0.690534	2	2	1
109.065686	0.996501	0	54	0.539801	0.039801	0.6630509999999999	1	1	1
111.065631	0.996582	0	55	0.5367459999999999	0.036746	0.713032	1	2	0
113.065562	0.99658	0	56	0.544249	0.044249	0.996747	1	1	1
115.187043	0.993406	0	57	0.541157	0.041157	0.861415	1	1	1
117.185868	0.997079	0	58	0.538183	0.038183	0.631703	2	2	1
119.188374	0.995274	0	59	0.535296	0.035296	0.995439	1	2	0
121.218923	1.009717	0	60	0.542446	0.042446	0.710537	1	1	1
