onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.012006	1.000805	1	1	0.568847	0.568847	1.000957	2	2	1
4.056379	1.007053	0	2	0.450307	0.450307	0.741646	1	1	1
6.068211	0.994546	1	3	0.34952	0.34952	0.8466939999999999	2	2	1
8.065412	0.997753	1	4	0.271037	0.271037	0.80128	2	2	1
10.097112	0.984453	1	5	0.208787	0.208787	0.994656	2	1	0
12.197183	0.9866239999999999	0	6	0.353836	0.353836	0.640814	1	1	1
14.186416	0.999845	1	7	0.296629	0.296629	0.604282	2	2	1
16.188677	1.007715	0	8	0.253273	0.253273	0.658393	1	1	1
18.198862	0.99753	1	9	0.220114	0.220114	0.681429	2	2	1
20.198815	0.996923	0	10	0.191643	0.191643	0.682346	1	1	1
22.198142	0.997716	0	11	0.16835	0.16835	0.767609	1	1	1
24.198592	0.999287	0	12	0.147019	0.147019	0.786068	1	1	1
26.200628	0.999521	1	13	0.130151	0.130151	0.604478	2	2	1
28.202882	0.999957	0	14	0.114134	0.114134	0.5878060000000001	1	1	1
30.205737	1.006908	1	15	0.099008	0.099008	0.7262459999999999	2	2	1
32.215363	0.997454	0	16	0.087504	0.087504	0.5490660000000001	1	1	1
34.215874	0.996833	0	17	0.076781	0.076781	0.549801	1	1	1
36.215372	0.997729	0	18	0.066497	0.066497	0.667507	1	2	0
38.216626	0.99985	1	19	0.088519	0.088519	0.867749	2	2	1
40.220975	0.997677	1	20	0.07885300000000001	0.07885300000000001	1.197724	2	2	1
42.532459	0.98576	1	21	0.069587	0.069587	0.786748	2	2	1
44.521474	1.008564	1	22	0.060874	0.060874	0.709494	2	2	1
46.533363	0.996084	1	23	0.051929	0.051929	0.547966	2	1	0
48.532002	0.997304	0	24	0.073147	0.073147	0.6479549999999999	1	1	1
50.531864	0.998956	0	25	0.065126	0.065126	0.550355	1	1	1
52.538641	0.9914770000000001	1	26	0.056945	0.056945	0.727196	2	2	1
54.533541	0.998623	0	27	0.04892	0.04892	0.686383	1	1	1
56.534534	1.00019	1	28	0.043228	0.043228	0.7367050000000001	2	2	1
58.537379	1.008732	0	29	0.038008	0.038008	0.626968	1	1	1
60.548592	0.9976120000000001	1	30	0.033153	0.033153	0.732742	2	2	1
62.549315	0.99799	1	31	0.028573	0.028573	0.898578	2	2	1
64.551869	0.995605	0	32	0.024193	0.024193	0.5967170000000001	1	1	1
66.551996	0.995737	0	33	0.020211	0.020211	0.7315430000000001	1	2	0
68.552319	0.998042	0	34	0.029173	0.029173	0.68387	1	1	1
70.554832	0.997951	1	35	0.024955	0.024955	0.534847	2	1	0
72.55792099999999	1.006117	0	36	0.033657	0.033657	0.606301	1	1	1
74.568532	0.994566	1	37	0.029452	0.029452	0.611305	2	2	1
76.567992	0.996099	0	38	0.025419	0.025419	0.56401	1	1	1
78.568609	0.99544	1	39	0.021502	0.021502	0.679463	2	2	1
80.568698	0.995138	0	40	0.017872	0.017872	0.531834	1	1	1
82.567643	0.99847	1	41	0.014232	0.014232	0.634725	2	2	1
84.56973600000001	0.999659	1	42	0.01055	0.01055	0.652412	2	1	0
86.57392299999999	1.006278	1	43	0.019071	0.019071	0.906471	2	2	1
88.58364400000001	0.9969519999999999	0	44	0.015547	0.015547	0.997244	1	1	1
90.598606	0.998828	1	45	0.011987	0.011987	0.999122	2	1	0
92.609115	0.988493	0	46	0.020215	0.020215	0.722589	1	2	0
94.602186	0.995768	0	47	0.027956	0.027956	0.665338	1	1	1
96.602453	0.99721	1	48	0.024389	0.024389	0.683072	2	2	1
98.603132	0.9998899999999999	1	49	0.021098	0.021098	0.685601	2	1	0
100.607521	1.006604	1	50	0.028566	0.028566	0.740124	2	1	0
102.618629	0.994775	0	51	0.0389	0.0389	0.728517	1	2	0
104.616978	0.9971680000000001	0	52	0.049843	0.049843	0.614077	1	1	1
106.619217	0.994834	0	53	0.045654	0.045654	0.712292	1	1	1
108.618557	0.996356	0	54	0.041786	0.041786	0.682387	1	1	1
110.619409	0.999784	1	55	0.038175	0.038175	0.816333	2	1	0
112.623713	0.995287	1	56	0.048394	0.048394	0.763765	2	2	1
114.622377	1.008387	0	57	0.044519	0.044519	0.659032	1	1	1
116.635245	0.995672	0	58	0.040924	0.040924	0.844903	1	1	1
118.635409	0.994601	0	59	0.037554	0.037554	0.795168	1	1	1
120.633597	0.996982	1	60	0.034362	0.034362	0.714614	2	2	1
