onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.012577	0.990577	1	1	0.568847	0.568847	0.560172	2	2	1
4.017238	0.990135	0	2	0.450307	0.450307	0.460315	1	1	1
6.023049	0.984824	0	3	0.34952	0.34952	0.471892	1	1	1
8.014913999999999	0.9958900000000001	1	4	0.271037	0.271037	0.416894	2	2	1
10.045418	0.983833	0	5	0.208787	0.208787	0.438538	1	1	1
12.031773	0.999815	1	6	0.160708	0.160708	0.455356	2	2	1
14.034137	0.999907	1	7	0.124492	0.124492	0.523281	2	2	1
16.036927	1.001228	0	8	0.095688	0.095688	0.5216460000000001	1	1	1
18.042649	0.996783	0	9	0.074957	0.074957	0.584108	1	1	1
20.042715	0.998467	1	10	0.057287	0.057287	0.553334	2	2	1
22.043722	1.000052	1	11	0.043867	0.043867	0.604657	2	2	1
24.046274	0.999837	1	12	0.034424	0.034424	0.587936	2	2	1
26.048624	0.9997779999999999	1	13	0.026075	0.026075	0.472079	2	1	0
28.051057	1.001191	1	14	0.048763	0.048763	0.571083	2	2	1
30.056801	0.998057	1	15	0.039569	0.039569	0.518164	2	2	1
32.059309	0.997013	1	16	0.031479	0.031479	0.551434	2	2	1
34.059732	0.998512	0	17	0.024192	0.024192	0.867586	1	1	1
36.060628	0.999968	0	18	0.017984	0.017984	1.000122	1	1	1
38.079245	1.000357	0	19	0.012028	0.012028	1.000558	1	2	0
40.197474	1.000644	0	20	0.025197	0.025197	0.802114	1	1	1
42.201529	0.999719	0	21	0.018756	0.018756	0.801737	1	1	1
44.208388	0.994576	0	22	0.013095	0.013095	0.730042	1	1	1
46.2065	0.998328	1	23	0.007566	0.007566	0.5035269999999999	2	2	1
48.207255	0.999941	1	24	0.00209	0.00209	0.605371	2	2	1
50.209583	1.001235	0	25	0	0	0.770212	1	1	1
52.215002	0.998317	1	26	0	0	0.833475	2	1	0
54.217762	0.9980520000000001	1	27	0.003963	0.003963	0.816541	2	1	0
56.220295	0.998567	0	28	0.015943	0.015943	1.000517	1	1	1
58.337387	0.997991	0	29	0.010824	0.010824	0.751107	1	2	0
60.338824	1.00006	0	30	0.022325	0.022325	0.70257	1	1	1
62.343311	0.998024	0	31	0.017281	0.017281	0.601006	1	1	1
64.34585300000001	0.996992	0	32	0.012351	0.012351	0.815453	1	1	1
66.346222	1.000026	1	33	0.00747	0.00747	1.068563	2	1	0
68.565462	0.998382	0	34	0.018566	0.018566	1.023534	1	2	0
70.725908	0.987715	1	35	0.029347	0.029347	1.024027	2	2	1
72.902586	0.996928	0	36	0.024098	0.024098	0.997213	1	1	1
74.975348	0.992827	0	37	0.019452	0.019452	1.033115	1	1	1
77.142216	0.993313	1	38	0.014904	0.014904	1.079445	2	1	0
79.358058	0.994017	1	39	0.025129	0.025129	1.048026	2	2	1
81.59760900000001	0.98835	0	40	0.020317	0.020317	1.190433	1	2	0
83.95758499999999	0.996471	1	41	0.030204	0.030204	0.815438	2	1	0
85.95836	0.996657	1	42	0.044559	0.044559	0.748572	2	2	1
87.95742	0.999915	1	43	0.039109	0.039109	0.768427	2	1	0
89.959746	1.000859	1	44	0.055802	0.055802	1.148311	2	2	1
92.238704	0.988967	0	45	0.048061	0.048061	0.774053	1	1	1
94.230163	0.9841220000000001	0	46	0.042662	0.042662	0.78573	1	1	1
96.217555	0.999259	1	47	0.037745	0.037745	0.999571	2	1	0
98.27566400000001	0.993328	0	48	0.052026	0.052026	0.9936160000000001	1	1	1
100.312107	0.9912069999999999	0	49	0.046005	0.046005	0.709717	1	1	1
102.30535	0.984846	1	50	0.041136	0.041136	0.985131	2	1	0
104.375011	1.000313	0	51	0.056369	0.056369	1.116975	1	2	0
106.662723	0.99518	1	52	0.07364900000000001	0.07364900000000001	0.995393	2	1	0
108.680533	0.997658	0	53	0.088878	0.088878	0.7166090000000001	1	1	1
110.68267	0.997871	1	54	0.081827	0.081827	0.617381	2	2	1
112.684981	0.997853	0	55	0.075154	0.075154	0.600962	1	1	1
114.687306	0.997171	0	56	0.068688	0.068688	0.8812720000000001	1	1	1
116.687782	0.999695	0	57	0.06256299999999999	0.06256299999999999	0.8513230000000001	1	1	1
118.691964	0.998022	1	58	0.05627	0.05627	0.750324	2	2	1
120.693803	0.998466	1	59	0.049801	0.049801	1.079577	2	2	1
122.91004	0.999024	1	60	0.045509	0.045509	0.603009	2	2	1
