onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.00856	0.998227	1	1	0.568847	0.568847	0.799502	2	2	1
4.020756	0.989855	1	2	0.450307	0.450307	0.674486	2	2	1
6.026043	0.996641	1	3	0.34952	0.34952	0.7955140000000001	2	2	1
8.0318	1.007219	0	4	0.271037	0.271037	0.674368	1	1	1
10.075227	0.997482	0	5	0.208787	0.208787	0.997795	1	1	1
12.091561	0.99716	0	6	0.160708	0.160708	0.863917	1	1	1
14.092736	0.994852	0	7	0.124492	0.124492	0.765419	1	1	1
16.090154	0.999413	1	8	0.095688	0.095688	0.999603	2	1	0
18.226052	0.998332	0	9	0.167734	0.167734	0.734084	1	1	1
20.227169	0.999712	0	10	0.135952	0.135952	0.752831	1	1	1
22.229464	1.009733	0	11	0.109996	0.109996	0.677216	1	1	1
24.243707	0.993817	1	12	0.089973	0.089973	0.745991	2	2	1
26.240085	0.997584	1	13	0.074146	0.074146	0.816154	2	2	1
28.240245	0.997339	1	14	0.060313	0.060313	0.99752	2	2	1
30.250218	0.990039	0	15	0.047797	0.047797	0.609805	1	1	1
32.245008	0.9964190000000001	0	16	0.039583	0.039583	0.60061	1	1	1
34.24401	1.000036	1	17	0.032272	0.032272	0.703691	2	2	1
36.247403	1.007156	0	18	0.025622	0.025622	0.725305	1	1	1
38.25706	0.997869	0	19	0.019446	0.019446	0.799961	1	2	0
40.258269	0.996345	1	20	0.031826	0.031826	0.747754	2	2	1
42.257182	0.9975889999999999	0	21	0.025623	0.025623	0.649124	1	1	1
44.257359	0.9978050000000001	1	22	0.019824	0.019824	0.784789	2	1	0
46.257611	1.000787	1	23	0.031525	0.031525	0.737345	2	1	0
48.261668	1.000404	0	24	0.048948	0.048948	1.000711	1	1	1
50.281428	1.007602	1	25	0.042091	0.042091	1.00789	2	1	0
52.346615	0.993027	0	26	0.06408899999999999	0.06408899999999999	0.792772	1	1	1
54.344301	0.995282	1	27	0.054123	0.054123	0.678588	2	1	0
56.344123	0.995088	0	28	0.07729999999999999	0.07729999999999999	0.745513	1	1	1
58.343753	0.996356	0	29	0.067591	0.067591	0.566441	1	1	1
60.344666	0.99817	1	30	0.058582	0.058582	0.799988	2	1	0
62.347365	0.997679	1	31	0.079448	0.079448	0.75017	2	2	1
64.349701	1.006073	1	32	0.070586	0.070586	0.723624	2	1	0
66.360337	0.995543	0	33	0.089156	0.089156	0.66265	1	1	1
68.360393	0.993935	0	34	0.08068500000000001	0.08068500000000001	0.6274690000000001	1	1	1
70.356972	0.998935	0	35	0.072671	0.072671	0.683966	1	1	1
72.360416	0.995733	1	36	0.06528	0.06528	0.995957	2	2	1
74.364996	0.994321	1	37	0.057783	0.057783	0.994619	2	2	1
76.403629	0.991246	0	38	0.050036	0.050036	0.759984	1	1	1
78.403837	1.002042	0	39	0.044892	0.044892	0.8198260000000001	1	1	1
80.410522	0.996035	1	40	0.040209	0.040209	0.813453	2	1	0
82.413765	0.992828	0	41	0.054489	0.054489	0.993166	1	1	1
84.422426	1.000284	0	42	0.048067	0.048067	0.734091	1	1	1
86.427278	0.996044	0	43	0.043405	0.043405	0.748282	1	1	1
88.427825	0.997133	1	44	0.039118	0.039118	0.997345	2	1	0
90.445335	0.99955	0	45	0.05158	0.05158	0.63573	1	1	1
92.449434	1.006487	1	46	0.046427	0.046427	0.7567199999999999	2	1	0
94.46038900000001	0.995543	0	47	0.061766	0.061766	0.6623520000000001	1	1	1
96.46046200000001	0.995456	0	48	0.055517	0.055517	0.729069	1	1	1
98.46042199999999	0.995463	1	49	0.049308	0.049308	0.663085	2	2	1
100.460444	0.99521	1	50	0.045041	0.045041	0.680979	2	1	0
102.458709	1.000321	1	51	0.058967	0.058967	0.736076	2	1	0
104.463597	0.99809	1	52	0.07262200000000001	0.07262200000000001	0.683805	2	2	1
106.46623	1.006542	1	53	0.067367	0.067367	0.773135	2	1	0
108.477322	0.995366	0	54	0.079539	0.079539	0.812287	1	2	0
110.477255	0.994322	1	55	0.09521300000000001	0.09521300000000001	0.727944	2	1	0
112.474075	0.998016	0	56	0.114709	0.114709	0.765501	1	1	1
114.475833	0.996093	1	57	0.106919	0.106919	0.996275	2	1	0
116.5869	0.988464	1	58	0.125298	0.125298	0.8232660000000001	2	2	1
118.5799	0.997842	0	59	0.117911	0.117911	0.749956	1	1	1
120.581504	1.005942	1	60	0.110907	0.110907	0.872982	2	1	0
