onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.00958	1.031553	0	1	0.568847	0.568847	0.799696	1	1	1
4.055271	1.013178	0	2	0.450307	0.450307	0.6973470000000001	1	1	1
6.075178	0.993624	1	3	0.34952	0.34952	0.510343	2	2	1
8.074977000000001	0.9949480000000001	0	4	0.271037	0.271037	0.695417	1	1	1
10.112336	1.006728	1	5	0.208787	0.208787	0.740209	2	2	1
12.136295	0.999842	1	6	0.160708	0.160708	0.702902	2	2	1
14.139624	0.999059	1	7	0.124492	0.124492	0.651671	2	1	0
16.142125	0.999104	1	8	0.199566	0.199566	0.585738	2	2	1
18.145374	1.00804	1	9	0.162858	0.162858	0.808503	2	2	1
20.158649	0.994667	1	10	0.133681	0.133681	0.710877	2	2	1
22.15787	0.99541	0	11	0.109189	0.109189	0.494437	1	1	1
24.157905	0.995439	0	12	0.090201	0.090201	0.497695	1	1	1
26.157873	0.996068	0	13	0.07505100000000001	0.07505100000000001	0.533372	1	1	1
28.158533	0.998103	1	14	0.06094	0.06094	0.45214	2	1	0
30.161168	0.997798	1	15	0.090419	0.090419	0.551416	2	2	1
32.16532	1.005112	1	16	0.07709000000000001	0.07709000000000001	1.030626	2	2	1
34.292258	0.993483	0	17	0.06463099999999999	0.06463099999999999	0.576877	1	1	1
36.289111	0.996209	1	18	0.053153	0.053153	0.996377	2	2	1
38.339069	0.996829	1	19	0.044546	0.044546	0.746982	2	1	0
40.341345	0.995204	1	20	0.06913	0.06913	0.64739	2	1	0
42.341523	0.996772	1	21	0.092865	0.092865	0.66553	2	2	1
44.341683	0.999796	1	22	0.081916	0.081916	0.634424	2	2	1
46.346022	1.007384	0	23	0.07169200000000001	0.07169200000000001	0.775425	1	2	0
48.357936	0.9954769999999999	1	24	0.09288	0.09288	0.845455	2	2	1
50.357966	0.995319	0	25	0.083067	0.083067	0.595794	1	1	1
52.357874	0.994486	0	26	0.073881	0.073881	0.462769	1	1	1
54.355697	0.997479	0	27	0.065495	0.065495	0.501578	1	1	1
56.357814	0.99799	1	28	0.057029	0.057029	0.584521	2	2	1
58.360381	0.99769	1	29	0.048857	0.048857	0.782968	2	1	0
60.362598	1.007561	1	30	0.069066	0.069066	0.607802	2	1	0
62.374835	0.995244	1	31	0.086719	0.086719	0.862331	2	1	0
64.374593	0.995462	1	32	0.113297	0.113297	0.74605	2	1	0
66.37383199999999	0.9963920000000001	1	33	0.138904	0.138904	0.629013	2	2	1
68.374768	0.9952839999999999	0	34	0.128078	0.128078	0.631771	1	1	1
70.374584	0.997954	0	35	0.117808	0.117808	0.5021099999999999	1	1	1
72.376216	0.998561	0	36	0.108129	0.108129	0.634884	1	1	1
74.378631	1.008187	0	37	0.09868200000000001	0.09868200000000001	0.691475	1	1	1
76.391395	0.995268	0	38	0.091931	0.091931	0.5124300000000001	1	1	1
78.39122	0.995623	0	39	0.085678	0.085678	0.612175	1	1	1
80.391552	0.99516	0	40	0.079762	0.079762	0.678866	1	1	1
82.391276	0.993972	0	41	0.074048	0.074048	0.779214	1	1	1
84.387855	1.001398	0	42	0.068692	0.068692	0.819894	1	1	1
86.393804	0.997005	0	43	0.063232	0.063232	0.649764	1	1	1
88.39427499999999	1.007582	1	44	0.057584	0.057584	0.824495	2	1	0
90.40441	0.998105	0	45	0.071025	0.071025	0.998304	1	1	1
92.42877	0.991352	0	46	0.06593300000000001	0.06593300000000001	0.574549	1	1	1
94.424683	0.993843	1	47	0.060695	0.060695	0.6112	2	2	1
96.421099	0.999038	0	48	0.055232	0.055232	0.65181	1	1	1
98.424663	0.997348	1	49	0.049634	0.049634	0.815791	2	1	0
100.425834	0.999358	1	50	0.06344	0.06344	0.834268	2	1	0
102.429706	1.005386	0	51	0.074923	0.074923	0.772361	1	1	1
104.437685	0.997267	1	52	0.070439	0.070439	0.631016	2	2	1
106.437517	0.997759	1	53	0.065873	0.065873	0.7147559999999999	2	1	0
108.437966	0.997254	0	54	0.07656	0.07656	0.747245	1	1	1
110.437805	0.9977200000000001	0	55	0.07209400000000001	0.07209400000000001	0.700244	1	1	1
112.438102	1.000055	0	56	0.067831	0.067831	1.000236	1	1	1
114.443588	0.999308	0	57	0.06345199999999999	0.06345199999999999	0.783261	1	1	1
116.446972	1.004919	0	58	0.058898	0.058898	0.75486	1	1	1
118.45448	0.997394	1	59	0.054108	0.054108	0.830449	2	2	1
120.454477	0.998895	1	60	0.049343	0.049343	0.79914	2	1	0
