onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.007865	0.999841	1	1	0.784978	0.284978	0.9605359999999999	2	2	1
4.134937	0.999796	1	2	0.741024	0.241024	0.745528	2	2	1
6.005158	0.999773	1	3	0.698933	0.198933	0.785953	2	2	1
7.956793	0.9997509999999999	0	4	0.6624060000000001	0.162406	0.697808	1	1	1
9.84282	0.9997509999999999	0	5	0.63237	0.13237	0.7956299999999999	1	1	1
11.802593	0.999728	0	6	0.60844	0.10844	0.789466	1	1	1
13.737044	0.999728	0	7	0.589616	0.089616	0.837624	1	1	1
15.713009	0.999728	0	8	0.573843	0.07384300000000001	0.797968	1	1	1
17.691709	0.999728	1	9	0.562462	0.062462	0.939407	2	1	0
19.789422	0.999728	0	10	0.591181	0.091181	0.809585	1	1	1
21.795279	0.999728	1	11	0.576762	0.076762	0.667418	2	2	1
23.633492	0.999728	0	12	0.56597	0.06597	0.8460569999999999	1	1	1
25.649678	0.999728	1	13	0.556409	0.056409	0.925014	2	2	1
27.71396	0.999728	1	14	0.548266	0.048266	1.158918	2	2	1
30.009043	0.999728	0	15	0.5422670000000001	0.042267	0.807214	1	1	1
31.969823	0.999728	1	16	0.536782	0.036782	0.661322	2	1	0
33.802017	0.999728	1	17	0.549576	0.049576	0.734177	2	1	0
35.681323	0.999728	0	18	0.570024	0.070024	0.748766	1	1	1
37.655867	0.999728	0	19	0.56164	0.06164	0.766832	1	1	1
39.5767	0.999728	0	20	0.553988	0.053988	0.871293	1	1	1
41.577577	0.999728	1	21	0.547447	0.047447	0.7499400000000001	2	2	1
43.489494	0.999728	0	22	0.542299	0.042299	0.9172940000000001	1	1	1
45.560323	0.999728	0	23	0.537531	0.037531	0.878868	1	1	1
47.57672	0.999728	1	24	0.533044	0.033044	0.942683	2	2	1
49.649208	0.999728	1	25	0.52887	0.02887	0.99048	2	2	1
51.78574	0.999728	1	26	0.524869	0.024869	0.822236	2	1	0
53.745072	0.999728	0	27	0.535165	0.035165	0.885834	1	1	1
55.760362	0.999728	1	28	0.531116	0.031116	0.8476860000000001	2	1	0
57.743902	0.999728	1	29	0.541287	0.041287	0.825311	2	1	0
59.747096	0.999728	0	30	0.555033	0.055033	0.901352	1	1	1
61.841244	0.999728	1	31	0.549136	0.049136	0.756877	2	2	1
63.7687	0.999728	0	32	0.544667	0.044667	0.967051	1	1	1
65.87454099999999	0.999728	0	33	0.540501	0.040501	0.884971	1	1	1
67.92116	0.999728	0	34	0.536563	0.036563	0.718496	1	1	1
69.777524	0.999728	0	35	0.53289	0.03289	0.79067	1	1	1
71.67318299999999	0.999728	0	36	0.529311	0.029311	0.831403	1	1	1
73.641983	0.999728	1	37	0.5257849999999999	0.025785	0.797664	2	2	1
75.56071799999999	0.999728	0	38	0.5232059999999999	0.023206	0.959881	1	2	0
77.665571	0.999728	1	39	0.531369	0.031369	0.757358	2	2	1
79.578023	0.999728	0	40	0.527956	0.027956	0.878237	1	1	1
81.584935	0.999728	1	41	0.524709	0.024709	0.621825	2	1	0
83.36226000000001	0.999728	0	42	0.53332	0.03332	0.653062	1	1	1
85.152458	0.999728	1	43	0.530008	0.030008	0.757942	2	2	1
87.08249499999999	0.999728	1	44	0.526735	0.026735	0.732256	2	2	1
88.969284	0.999728	1	45	0.523969	0.023969	1.077581	2	2	1
91.169614	0.999728	0	46	0.521882	0.021882	0.998662	1	1	1
93.306568	0.999728	0	47	0.51993	0.01993	1.060713	1	2	0
95.4965	0.999728	1	48	0.525627	0.025627	0.758981	2	2	1
97.425636	0.999728	0	49	0.523306	0.023306	0.693311	1	2	0
99.29616900000001	0.999728	0	50	0.530715	0.030715	0.83238	1	2	0
101.274406	0.999728	1	51	0.5386030000000001	0.038603	0.860939	2	2	1
103.305354	0.999728	1	52	0.535465	0.035465	0.685994	2	2	1
105.160721	0.999728	1	53	0.532478	0.032478	0.942177	2	2	1
107.304903	0.999728	1	54	0.529525	0.029525	0.989466	2	2	1
109.482007	0.999728	1	55	0.5265840000000001	0.026584	0.7243540000000001	2	2	1
111.360663	0.999728	1	56	0.5240629999999999	0.024063	0.926361	2	2	1
113.424915	0.999728	1	57	0.522137	0.022137	1.432416	2	1	0
116.008823	0.999728	0	58	0.528501	0.028501	0.886247	1	1	1
118.0666	0.999728	0	59	0.525649	0.025649	0.724512	1	1	1
119.952929	0.999728	0	60	0.523491	0.023491	1.093716	1	2	0
