onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.025092	0.994739	1	1	0.784978	0.284978	1.155343	2	2	1
4.319023	0.994739	0	2	0.741024	0.241024	1.222417	1	1	1
6.665211	0.994739	1	3	0.698933	0.198933	1.162977	2	2	1
8.936171999999999	0.994739	0	4	0.6624060000000001	0.162406	1.141376	1	1	1
11.248395	0.994739	1	5	0.63237	0.13237	1.379949	2	2	1
13.74389	0.994739	1	6	0.60844	0.10844	1.26264	2	2	1
16.122341	0.994739	0	7	0.589616	0.089616	1.146171	1	1	1
18.384726	0.994739	0	8	0.573843	0.07384300000000001	1.140647	1	1	1
20.656028	0.994739	1	9	0.562462	0.062462	1.141986	2	2	1
22.887092	0.994739	1	10	0.55236	0.05236	1.533796	2	2	1
25.533963	0.994739	1	11	0.544773	0.044773	1.69346	2	1	0
28.337262	0.994739	0	12	0.566934	0.06693399999999999	1.115095	1	1	1
30.584608	0.994739	1	13	0.557131	0.057131	1.163453	2	2	1
32.856178	0.994739	0	14	0.548666	0.048666	1.061092	1	1	1
35.047453	0.994739	0	15	0.54254	0.04254	1.110974	1	1	1
37.281544	0.994739	1	16	0.536955	0.036955	1.469032	2	1	0
39.863821	0.994739	1	17	0.549949	0.049949	1.396732	2	2	1
42.36822	0.994739	0	18	0.544087	0.044087	1.094055	1	1	1
44.57543	0.994739	1	19	0.538733	0.038733	1.374222	2	2	1
47.072756	0.994739	1	20	0.53376	0.03376	1.491464	2	1	0
49.695483	0.994739	0	21	0.545566	0.045566	1.117163	1	1	1
51.944691	0.994739	0	22	0.540423	0.040423	1.187104	1	1	1
54.264077	0.994739	0	23	0.535643	0.035643	1.16503	1	1	1
56.569068	0.994739	0	24	0.531257	0.031257	1.18815	1	1	1
58.887495	0.994739	0	25	0.527025	0.027025	1.149206	1	1	1
61.168614	0.994739	0	26	0.523629	0.023629	1.109622	1	1	1
63.393367	0.994739	1	27	0.52113	0.02113	1.45129	2	1	0
65.977146	0.994739	0	28	0.529356	0.029356	1.115015	1	1	1
68.207565	0.994739	1	29	0.525361	0.025361	1.501087	2	2	1
70.81657199999999	0.994739	0	30	0.522697	0.022697	1.116238	1	1	1
73.064025	0.994739	0	31	0.520358	0.020358	1.196206	1	1	1
75.37611099999999	0.994739	1	32	0.51819	0.01819	1.54925	2	1	0
78.046508	0.994739	1	33	0.524265	0.024265	1.150395	2	1	0
80.305049	0.994739	0	34	0.533647	0.033647	1.355682	1	1	1
82.784826	0.994739	0	35	0.529897	0.029897	1.147782	1	1	1
85.05898000000001	0.994739	1	36	0.526223	0.026223	1.761001	2	2	1
87.92117	0.994739	0	37	0.52341	0.02341	1.107568	1	1	1
90.13432	0.994739	1	38	0.5211710000000001	0.021171	1.285852	2	1	0
92.552103	0.994739	1	39	0.528423	0.028423	1.357994	2	1	0
95.033885	0.994739	0	40	0.537504	0.037504	1.409688	1	1	1
97.576069	0.994739	0	41	0.533863	0.033863	1.166	1	1	1
99.87357799999999	0.994739	1	42	0.530419	0.030419	1.122159	2	1	0
102.111988	0.994739	0	43	0.539183	0.039183	1.131266	1	1	1
104.36908	0.994739	0	44	0.535643	0.035643	1.627722	1	1	1
107.160349	0.994739	0	45	0.5323059999999999	0.032306	1.828468	1	1	1
110.120332	0.994739	1	46	0.5290280000000001	0.029028	1.532821	2	2	1
112.751897	0.994739	1	47	0.52578	0.02578	1.357764	2	2	1
115.217092	0.994739	0	48	0.523355	0.023355	1.339685	1	1	1
117.70523	0.994739	1	49	0.52132	0.02132	1.612926	2	2	1
120.439079	0.994739	0	50	0.519414	0.019414	1.272418	1	1	1
122.839985	0.994739	1	51	0.517618	0.017618	1.350429	2	2	1
125.304293	0.994739	1	52	0.515914	0.015914	1.627963	2	1	0
128.080619	0.994739	0	53	0.5207889999999999	0.020789	1.324131	1	1	1
130.5216	0.994739	1	54	0.518966	0.018966	1.667057	2	2	1
133.327724	0.994739	1	55	0.517242	0.017242	1.197593	2	1	0
135.656511	0.994739	0	56	0.522162	0.022162	1.107214	1	1	1
137.888786	0.994739	0	57	0.520309	0.020309	1.165552	1	1	1
140.201259	0.994739	1	58	0.518561	0.018561	1.485841	2	2	1
142.807591	0.994739	1	59	0.516903	0.016903	1.275769	2	1	0
145.208725	0.994739	1	60	0.521649	0.021649	1.324175	2	1	0
