onset	duration	trial_type	event_number	coherence	coherence_scale	response_time	correct_response	subject_response	is_correct_response
2.043205	1.0197	0	1	0.784978	0.284978	1.021948	2	2	1
4.176863	1.000901	0	2	0.741024	0.241024	1.026832	2	2	1
6.309326	1.001803	0	3	0.698933	0.198933	0.68536	2	2	1
8.340472	0.988405	0	4	0.6624060000000001	0.162406	0.790251	2	2	1
10.379826	1.000639	0	5	0.63237	0.13237	0.520697	1	1	1
12.409852	0.989144	0	6	0.60844	0.10844	0.741157	2	2	1
14.403284	1.009097	0	7	0.589616	0.089616	0.659706	1	1	1
16.420477	1.007251	0	8	0.573843	0.07384300000000001	0.574929	1	1	1
18.432088	0.9956429999999999	0	9	0.562462	0.062462	0.829093	2	2	1
20.432623	0.996387	0	10	0.55236	0.05236	0.745702	1	2	0
22.434303	0.993854	0	11	0.577732	0.077732	0.679851	2	1	0
24.432575	0.998939	0	12	0.614965	0.114965	0.717593	2	2	1
26.437132	0.996735	0	13	0.5981030000000001	0.098103	0.59998	1	1	1
28.43948	1.006721	0	14	0.585026	0.085026	0.588418	2	2	1
30.452081	0.992247	0	15	0.573419	0.073419	0.593351	1	1	1
32.447957	0.996596	0	16	0.564429	0.064429	0.831874	1	1	1
34.448225	0.996171	0	17	0.55609	0.05609	0.996344	1	1	1
36.502109	0.9921489999999999	0	18	0.5487649999999999	0.048765	0.794024	2	2	1
38.497865	0.999979	0	19	0.543332	0.043332	0.836434	2	2	1
40.503369	0.995752	0	20	0.5383289999999999	0.038329	0.831657	2	1	0
42.503458	1.009268	0	21	0.55306	0.05306	0.792557	2	1	0
44.518307	0.9937049999999999	0	22	0.5713819999999999	0.071382	1.10859	1	1	1
46.750836	0.994402	0	23	0.563921	0.06392100000000001	0.844276	1	2	0
48.750161	0.995933	0	24	0.586713	0.086713	0.645968	1	1	1
50.751767	0.992868	0	25	0.577592	0.07759199999999999	0.726128	2	2	1
52.748362	0.997787	0	26	0.569964	0.069964	0.750506	2	2	1
54.751988	0.995929	0	27	0.563304	0.063304	0.582298	2	2	1
56.752201	0.998945	0	28	0.556982	0.056982	0.5693049999999999	2	1	0
58.757152	1.005421	0	29	0.5724669999999999	0.072467	0.62254	1	1	1
60.768243	0.994395	0	30	0.566176	0.066176	0.711263	1	1	1
62.768267	0.994348	0	31	0.560223	0.060223	0.627787	2	2	1
64.76847100000001	0.994158	0	32	0.554613	0.054613	0.994448	1	2	0
66.839163	0.989302	0	33	0.5689419999999999	0.068942	0.592545	1	1	1
68.833152	0.997887	0	34	0.563283	0.06328300000000001	0.998086	1	1	1
70.90282500000001	0.997682	0	35	0.557854	0.057854	0.8821600000000001	1	2	0
72.90770500000001	1.004901	0	36	0.571272	0.071272	0.738252	2	2	1
74.91836499999999	0.993479	0	37	0.5659	0.0659	0.543577	1	1	1
76.916383	0.995463	0	38	0.560766	0.060766	0.729034	1	1	1
78.91645800000001	0.995276	0	39	0.555885	0.055885	0.76187	1	1	1
80.916382	0.9954809999999999	0	40	0.551038	0.051038	0.69758	1	2	0
82.916518	0.998382	0	41	0.563642	0.063642	0.833229	2	1	0
84.920569	0.995577	0	42	0.578512	0.078512	0.781662	2	2	1
86.92014899999999	1.009134	0	43	0.572874	0.07287399999999999	0.676224	1	1	1
88.934938	0.994326	0	44	0.568134	0.068134	0.594738	1	1	1
90.93497600000001	0.992749	0	45	0.563601	0.063601	0.626142	2	2	1
92.931399	0.9978630000000001	0	46	0.559203	0.059203	1.026452	1	1	1
95.09696599999999	0.998999	0	47	0.554957	0.054957	0.832655	1	1	1
97.10167800000001	0.995604	0	48	0.550701	0.050701	0.648071	2	2	1
99.10294500000001	0.9965309999999999	0	49	0.5472669999999999	0.047267	0.781838	1	1	1
101.105188	0.996904	0	50	0.5441589999999999	0.044159	0.682814	2	1	0
103.107816	1.005036	0	51	0.553785	0.053785	1.005317	2	1	0
105.174215	1.004036	0	52	0.564288	0.064288	1.004246	2	1	0
107.191578	1.004511	0	53	0.576403	0.076403	0.654443	2	2	1
109.20203	0.993896	0	54	0.572022	0.072022	0.7775609999999999	1	1	1
111.201624	0.9941140000000001	0	55	0.5681	0.06809999999999999	0.614629	1	1	1
113.199572	0.999488	0	56	0.564317	0.064317	0.718715	1	1	1
115.204792	0.997026	0	57	0.560625	0.060625	0.881392	2	1	0
117.207599	1.005069	0	58	0.569877	0.06987699999999999	0.855043	1	1	1
119.21847	0.994138	0	59	0.566244	0.066244	0.711194	2	2	1
121.218481	0.994378	0	60	0.562712	0.062712	0.693375	2	2	1
